location,cause,year,val
Egypt,"Communicable, maternal, neonatal, and nutritional diseases",2020,5493.563364
Egypt,"Communicable, maternal, neonatal, and nutritional diseases",2021,6245.564477
Egypt,Injuries,2017,2085.008956
Egypt,Injuries,2018,1960.756813
Egypt,Injuries,2019,1914.069085
Egypt,Injuries,2020,1848.993042
Egypt,Injuries,2021,1751.746726
Egypt,Non-communicable diseases,2017,21212.3358
Egypt,Non-communicable diseases,2018,21224.32607
Egypt,Non-communicable diseases,2019,21162.27086
Egypt,Non-communicable diseases,2020,21164.64372
Egypt,Non-communicable diseases,2021,21144.77312
Egypt,Other COVID-19 pandemic-related outcomes,2017,0
Egypt,Other COVID-19 pandemic-related outcomes,2018,0
Egypt,Other COVID-19 pandemic-related outcomes,2019,0
Egypt,Other COVID-19 pandemic-related outcomes,2020,578.3288123
Egypt,Other COVID-19 pandemic-related outcomes,2021,1331.493289
El Salvador,"Communicable, maternal, neonatal, and nutritional diseases",2017,3480.968289
El Salvador,"Communicable, maternal, neonatal, and nutritional diseases",2018,3312.231531
El Salvador,"Communicable, maternal, neonatal, and nutritional diseases",2019,3211.387904
El Salvador,"Communicable, maternal, neonatal, and nutritional diseases",2020,4396.398638
El Salvador,"Communicable, maternal, neonatal, and nutritional diseases",2021,5480.678511
El Salvador,Injuries,2017,6655.723105
El Salvador,Injuries,2018,6494.334776
El Salvador,Injuries,2019,6123.404256
El Salvador,Injuries,2020,5991.703196
El Salvador,Injuries,2021,6054.107436
El Salvador,Non-communicable diseases,2017,19857.77102
El Salvador,Non-communicable diseases,2018,19642.9185
El Salvador,Non-communicable diseases,2019,19908.70112
El Salvador,Non-communicable diseases,2020,20345.33631
El Salvador,Non-communicable diseases,2021,20282.93253
El Salvador,Other COVID-19 pandemic-related outcomes,2017,0
El Salvador,Other COVID-19 pandemic-related outcomes,2018,0
El Salvador,Other COVID-19 pandemic-related outcomes,2019,0
El Salvador,Other COVID-19 pandemic-related outcomes,2020,496.5827286
El Salvador,Other COVID-19 pandemic-related outcomes,2021,1170.064538
Equatorial Guinea,"Communicable, maternal, neonatal, and nutritional diseases",2017,23756.20997
Equatorial Guinea,"Communicable, maternal, neonatal, and nutritional diseases",2018,23059.20314
Equatorial Guinea,"Communicable, maternal, neonatal, and nutritional diseases",2019,22812.47253
Equatorial Guinea,"Communicable, maternal, neonatal, and nutritional diseases",2020,24691.99991
Equatorial Guinea,"Communicable, maternal, neonatal, and nutritional diseases",2021,23651.43924
Equatorial Guinea,Injuries,2017,3410.072774
Equatorial Guinea,Injuries,2018,3473.837234
Equatorial Guinea,Injuries,2019,3494.306212
Equatorial Guinea,Injuries,2020,3460.216858
Equatorial Guinea,Injuries,2021,3877.998154
Equatorial Guinea,Non-communicable diseases,2017,13318.99572
Equatorial Guinea,Non-communicable diseases,2018,13447.00708
Equatorial Guinea,Non-communicable diseases,2019,13591.0088
Equatorial Guinea,Non-communicable diseases,2020,13768.20596
Equatorial Guinea,Non-communicable diseases,2021,13754.30094
Equatorial Guinea,Other COVID-19 pandemic-related outcomes,2017,0
Equatorial Guinea,Other COVID-19 pandemic-related outcomes,2018,0
Equatorial Guinea,Other COVID-19 pandemic-related outcomes,2019,0
Equatorial Guinea,Other COVID-19 pandemic-related outcomes,2020,751.6755271
Equatorial Guinea,Other COVID-19 pandemic-related outcomes,2021,1362.417151
Eritrea,"Communicable, maternal, neonatal, and nutritional diseases",2017,22920.25083
Eritrea,"Communicable, maternal, neonatal, and nutritional diseases",2018,22018.67118
Eritrea,"Communicable, maternal, neonatal, and nutritional diseases",2019,21162.148
Eritrea,"Communicable, maternal, neonatal, and nutritional diseases",2020,20076.11049
Eritrea,"Communicable, maternal, neonatal, and nutritional diseases",2021,21407.75135
Eritrea,Injuries,2017,5253.022803
Eritrea,Injuries,2018,5182.207782
Eritrea,Injuries,2019,5105.740927
Eritrea,Injuries,2020,5010.712881
Eritrea,Injuries,2021,4949.27098
Eritrea,Non-communicable diseases,2017,16797.58104
Eritrea,Non-communicable diseases,2018,16817.90668
Eritrea,Non-communicable diseases,2019,16811.38277
Eritrea,Non-communicable diseases,2020,16904.83291
Eritrea,Non-communicable diseases,2021,17032.02796
Eritrea,Other COVID-19 pandemic-related outcomes,2017,0
Eritrea,Other COVID-19 pandemic-related outcomes,2018,0
Eritrea,Other COVID-19 pandemic-related outcomes,2019,0
Eritrea,Other COVID-19 pandemic-related outcomes,2020,609.0710244
Eritrea,Other COVID-19 pandemic-related outcomes,2021,1326.246167
Estonia,"Communicable, maternal, neonatal, and nutritional diseases",2017,1331.877068
Estonia,"Communicable, maternal, neonatal, and nutritional diseases",2018,1332.618336
Estonia,"Communicable, maternal, neonatal, and nutritional diseases",2019,1291.496825
Estonia,"Communicable, maternal, neonatal, and nutritional diseases",2020,1710.914222
Estonia,"Communicable, maternal, neonatal, and nutritional diseases",2021,5123.088976
Estonia,Injuries,2017,3081.534717
Estonia,Injuries,2018,3028.505289
Estonia,Injuries,2019,2875.589426
Estonia,Injuries,2020,2886.327577
Estonia,Injuries,2021,2895.586047
Estonia,Non-communicable diseases,2017,30947.61697
Estonia,Non-communicable diseases,2018,31186.56087
Estonia,Non-communicable diseases,2019,30762.19329
Estonia,Non-communicable diseases,2020,31033.15127
Estonia,Non-communicable diseases,2021,31122.80918
Estonia,Other COVID-19 pandemic-related outcomes,2017,0
Estonia,Other COVID-19 pandemic-related outcomes,2018,0
Estonia,Other COVID-19 pandemic-related outcomes,2019,0
Estonia,Other COVID-19 pandemic-related outcomes,2020,263.8209924
Estonia,Other COVID-19 pandemic-related outcomes,2021,1054.36117
Eswatini,"Communicable, maternal, neonatal, and nutritional diseases",2017,38934.26653
Eswatini,"Communicable, maternal, neonatal, and nutritional diseases",2018,36241.25984
Eswatini,"Communicable, maternal, neonatal, and nutritional diseases",2019,33648.04185
Eswatini,"Communicable, maternal, neonatal, and nutritional diseases",2020,35756.04854
Eswatini,"Communicable, maternal, neonatal, and nutritional diseases",2021,41253.65631
Eswatini,Injuries,2017,7129.40766
Eswatini,Injuries,2018,6992.696341
Eswatini,Injuries,2019,6887.048404
Eswatini,Injuries,2020,6736.362002
Eswatini,Injuries,2021,6834.753718
Eswatini,Non-communicable diseases,2017,20074.3482
Eswatini,Non-communicable diseases,2018,19995.22623
Eswatini,Non-communicable diseases,2019,19925.14071
Eswatini,Non-communicable diseases,2020,19960.65929
Eswatini,Non-communicable diseases,2021,19934.64527
Eswatini,Other COVID-19 pandemic-related outcomes,2017,0
Eswatini,Other COVID-19 pandemic-related outcomes,2018,0
Eswatini,Other COVID-19 pandemic-related outcomes,2019,0
Eswatini,Other COVID-19 pandemic-related outcomes,2020,1719.390713
Eswatini,Other COVID-19 pandemic-related outcomes,2021,5117.342169
Ethiopia,"Communicable, maternal, neonatal, and nutritional diseases",2017,22906.00719
Ethiopia,"Communicable, maternal, neonatal, and nutritional diseases",2018,21715.55364
Ethiopia,"Communicable, maternal, neonatal, and nutritional diseases",2019,20713.29056
Ethiopia,"Communicable, maternal, neonatal, and nutritional diseases",2020,21096.13142
Ethiopia,"Communicable, maternal, neonatal, and nutritional diseases",2021,21843.56914
Ethiopia,Injuries,2017,3099.97353
Ethiopia,Injuries,2018,3090.669156
Ethiopia,Injuries,2019,2979.321598
Ethiopia,Injuries,2020,3212.193906
Ethiopia,Injuries,2021,3679.940101
Ethiopia,Non-communicable diseases,2017,13421.82782
Ethiopia,Non-communicable diseases,2018,13459.72465
Ethiopia,Non-communicable diseases,2019,13480.0995
Ethiopia,Non-communicable diseases,2020,13550.54278
Ethiopia,Non-communicable diseases,2021,13578.09275
Ethiopia,Other COVID-19 pandemic-related outcomes,2017,0
Ethiopia,Other COVID-19 pandemic-related outcomes,2018,0
Ethiopia,Other COVID-19 pandemic-related outcomes,2019,0
Ethiopia,Other COVID-19 pandemic-related outcomes,2020,882.5536987
Ethiopia,Other COVID-19 pandemic-related outcomes,2021,1816.312703
Fiji,"Communicable, maternal, neonatal, and nutritional diseases",2017,5787.576716
Fiji,"Communicable, maternal, neonatal, and nutritional diseases",2018,5657.210001
Fiji,"Communicable, maternal, neonatal, and nutritional diseases",2019,5527.555602
Fiji,"Communicable, maternal, neonatal, and nutritional diseases",2020,5432.477488
Fiji,"Communicable, maternal, neonatal, and nutritional diseases",2021,8613.599306
Fiji,Injuries,2017,2698.923197
Fiji,Injuries,2018,2709.762055
Fiji,Injuries,2019,2635.456607
Fiji,Injuries,2020,2654.391183
Fiji,Injuries,2021,2586.738209
Fiji,Non-communicable diseases,2017,27941.42154
Fiji,Non-communicable diseases,2018,28069.44295
Fiji,Non-communicable diseases,2019,28195.97908
Fiji,Non-communicable diseases,2020,28375.50742
Fiji,Non-communicable diseases,2021,28524.85341
Fiji,Other COVID-19 pandemic-related outcomes,2017,0
Fiji,Other COVID-19 pandemic-related outcomes,2018,0
Fiji,Other COVID-19 pandemic-related outcomes,2019,0
Fiji,Other COVID-19 pandemic-related outcomes,2020,216.6940978
Fiji,Other COVID-19 pandemic-related outcomes,2021,2114.741605
Finland,"Communicable, maternal, neonatal, and nutritional diseases",2017,672.549801
Finland,"Communicable, maternal, neonatal, and nutritional diseases",2018,693.3695563
Finland,"Communicable, maternal, neonatal, and nutritional diseases",2019,685.0793378
Finland,"Communicable, maternal, neonatal, and nutritional diseases",2020,912.0720204
Finland,"Communicable, maternal, neonatal, and nutritional diseases",2021,1226.994913
Finland,Injuries,2017,3279.690893
Finland,Injuries,2018,3239.94975
Finland,Injuries,2019,3232.087725
Finland,Injuries,2020,3244.803907
Finland,Injuries,2021,3194.995032
Finland,Non-communicable diseases,2017,26763.46722
Finland,Non-communicable diseases,2018,26843.16755
Finland,Non-communicable diseases,2019,26883.85025
Finland,Non-communicable diseases,2020,27032.81283
Finland,Non-communicable diseases,2021,27260.17501
Finland,Other COVID-19 pandemic-related outcomes,2017,0
Finland,Other COVID-19 pandemic-related outcomes,2018,0
Finland,Other COVID-19 pandemic-related outcomes,2019,0
Finland,Other COVID-19 pandemic-related outcomes,2020,85.92632559
Finland,Other COVID-19 pandemic-related outcomes,2021,173.3085237
France,"Communicable, maternal, neonatal, and nutritional diseases",2017,1241.804382
France,"Communicable, maternal, neonatal, and nutritional diseases",2018,1252.40179
France,"Communicable, maternal, neonatal, and nutritional diseases",2019,1243.024372
France,"Communicable, maternal, neonatal, and nutritional diseases",2020,2695.267215
France,"Communicable, maternal, neonatal, and nutritional diseases",2021,2868.478392
France,Injuries,2017,3042.041467
France,Injuries,2018,3010.610995
France,Injuries,2019,3061.422965
France,Injuries,2020,3064.071519
France,Injuries,2021,2921.859735
France,Non-communicable diseases,2017,24460.19893
France,Non-communicable diseases,2018,24425.18676
France,Non-communicable diseases,2019,24433.02521
France,Non-communicable diseases,2020,24629.44998
France,Non-communicable diseases,2021,24332.53552
France,Other COVID-19 pandemic-related outcomes,2017,0
France,Other COVID-19 pandemic-related outcomes,2018,0
France,Other COVID-19 pandemic-related outcomes,2019,0
France,Other COVID-19 pandemic-related outcomes,2020,229.6392502
France,Other COVID-19 pandemic-related outcomes,2021,29.44178297
Gabon,"Communicable, maternal, neonatal, and nutritional diseases",2017,18239.69973
Gabon,"Communicable, maternal, neonatal, and nutritional diseases",2018,17725.16611
Gabon,"Communicable, maternal, neonatal, and nutritional diseases",2019,16930.26846
Gabon,"Communicable, maternal, neonatal, and nutritional diseases",2020,18585.08834
Gabon,"Communicable, maternal, neonatal, and nutritional diseases",2021,18398.2298
Gabon,Injuries,2017,4183.257016
Gabon,Injuries,2018,4082.854556
Gabon,Injuries,2019,3993.358655
Gabon,Injuries,2020,3867.516097
Gabon,Injuries,2021,3759.966521
Gabon,Non-communicable diseases,2017,18705.57698
Gabon,Non-communicable diseases,2018,18724.22059
Gabon,Non-communicable diseases,2019,18716.80372
Gabon,Non-communicable diseases,2020,18763.00479
Gabon,Non-communicable diseases,2021,18727.95171
Gabon,Other COVID-19 pandemic-related outcomes,2017,0
Gabon,Other COVID-19 pandemic-related outcomes,2018,0
Gabon,Other COVID-19 pandemic-related outcomes,2019,0
Gabon,Other COVID-19 pandemic-related outcomes,2020,713.5820113
Gabon,Other COVID-19 pandemic-related outcomes,2021,1536.458474
Gambia,"Communicable, maternal, neonatal, and nutritional diseases",2017,24499.39102
Gambia,"Communicable, maternal, neonatal, and nutritional diseases",2018,23650.95118
Gambia,"Communicable, maternal, neonatal, and nutritional diseases",2019,22244.0892
Gambia,"Communicable, maternal, neonatal, and nutritional diseases",2020,23672.17874
Gambia,"Communicable, maternal, neonatal, and nutritional diseases",2021,22629.65643
Gambia,Injuries,2017,2833.516653
Gambia,Injuries,2018,2685.096875
Gambia,Injuries,2019,2702.451852
Gambia,Injuries,2020,2580.691676
Gambia,Injuries,2021,2535.96606
Gambia,Non-communicable diseases,2017,15865.59361
Gambia,Non-communicable diseases,2018,15712.77264
Gambia,Non-communicable diseases,2019,15875.26219
Gambia,Non-communicable diseases,2020,15729.34729
Gambia,Non-communicable diseases,2021,15584.36916
Gambia,Other COVID-19 pandemic-related outcomes,2017,0
Gambia,Other COVID-19 pandemic-related outcomes,2018,0
Gambia,Other COVID-19 pandemic-related outcomes,2019,0
Gambia,Other COVID-19 pandemic-related outcomes,2020,763.203822
Gambia,Other COVID-19 pandemic-related outcomes,2021,1300.670307
Georgia,"Communicable, maternal, neonatal, and nutritional diseases",2017,2840.382722
Georgia,"Communicable, maternal, neonatal, and nutritional diseases",2018,2844.385693
Georgia,"Communicable, maternal, neonatal, and nutritional diseases",2019,2845.076867
Georgia,"Communicable, maternal, neonatal, and nutritional diseases",2020,5461.598862
Georgia,"Communicable, maternal, neonatal, and nutritional diseases",2021,9889.159335
Georgia,Injuries,2017,3797.588502
Georgia,Injuries,2018,3743.426495
Georgia,Injuries,2019,3753.653592
Georgia,Injuries,2020,3555.701737
Georgia,Injuries,2021,3500.118535
Georgia,Non-communicable diseases,2017,32897.22474
Georgia,Non-communicable diseases,2018,32259.54416
Georgia,Non-communicable diseases,2019,31952.92519
Georgia,Non-communicable diseases,2020,32412.05214
Georgia,Non-communicable diseases,2021,31688.32026
Georgia,Other COVID-19 pandemic-related outcomes,2017,0
Georgia,Other COVID-19 pandemic-related outcomes,2018,0
Georgia,Other COVID-19 pandemic-related outcomes,2019,0
Georgia,Other COVID-19 pandemic-related outcomes,2020,633.5970212
Georgia,Other COVID-19 pandemic-related outcomes,2021,2009.145838
Germany,"Communicable, maternal, neonatal, and nutritional diseases",2017,1180.824428
Germany,"Communicable, maternal, neonatal, and nutritional diseases",2018,1196.159283
Germany,"Communicable, maternal, neonatal, and nutritional diseases",2019,1150.10673
Germany,"Communicable, maternal, neonatal, and nutritional diseases",2020,1797.363817
Germany,"Communicable, maternal, neonatal, and nutritional diseases",2021,2746.268398
Germany,Injuries,2017,2468.72648
Germany,Injuries,2018,2470.506912
Germany,Injuries,2019,2451.707527
Germany,Injuries,2020,2428.53319
Germany,Injuries,2021,2411.730221
Germany,Non-communicable diseases,2017,29723.71226
Germany,Non-communicable diseases,2018,29778.5896
Germany,Non-communicable diseases,2019,29587.96719
Germany,Non-communicable diseases,2020,29538.63343
Germany,Non-communicable diseases,2021,29392.0249
Germany,Other COVID-19 pandemic-related outcomes,2017,0
Germany,Other COVID-19 pandemic-related outcomes,2018,0
Germany,Other COVID-19 pandemic-related outcomes,2019,0
Germany,Other COVID-19 pandemic-related outcomes,2020,126.3103506
Germany,Other COVID-19 pandemic-related outcomes,2021,23.95213332
Ghana,"Communicable, maternal, neonatal, and nutritional diseases",2017,23613.43456
Ghana,"Communicable, maternal, neonatal, and nutritional diseases",2018,21919.77457
Ghana,"Communicable, maternal, neonatal, and nutritional diseases",2019,20509.58102
Ghana,"Communicable, maternal, neonatal, and nutritional diseases",2020,20335.91279
Ghana,"Communicable, maternal, neonatal, and nutritional diseases",2021,20162.46353
Ghana,Injuries,2017,3015.939399
Ghana,Injuries,2018,2865.946812
Ghana,Injuries,2019,2770.527888
Ghana,Injuries,2020,2671.044098
Ghana,Injuries,2021,2554.245689
Ghana,Non-communicable diseases,2017,17276.54586
Ghana,Non-communicable diseases,2018,17046.3442
Ghana,Non-communicable diseases,2019,16818.89127
Ghana,Non-communicable diseases,2020,16716.09161
Ghana,Non-communicable diseases,2021,16452.73579
Ghana,Other COVID-19 pandemic-related outcomes,2017,0
Ghana,Other COVID-19 pandemic-related outcomes,2018,0
Ghana,Other COVID-19 pandemic-related outcomes,2019,0
Ghana,Other COVID-19 pandemic-related outcomes,2020,551.2281421
Ghana,Other COVID-19 pandemic-related outcomes,2021,1303.654994
Greece,"Communicable, maternal, neonatal, and nutritional diseases",2017,1455.632415
Greece,"Communicable, maternal, neonatal, and nutritional diseases",2018,1435.775858
Greece,"Communicable, maternal, neonatal, and nutritional diseases",2019,1459.038014
Greece,"Communicable, maternal, neonatal, and nutritional diseases",2020,2265.741668
Greece,"Communicable, maternal, neonatal, and nutritional diseases",2021,4001.96648
Greece,Injuries,2017,2304.679763
Greece,Injuries,2018,2334.218164
Greece,Injuries,2019,2310.774154
Greece,Injuries,2020,2304.277462
Greece,Injuries,2021,2298.218143
Greece,Non-communicable diseases,2017,29455.26288
Greece,Non-communicable diseases,2018,29613.90833
Greece,Non-communicable diseases,2019,29991.91375
Greece,Non-communicable diseases,2020,30590.53992
Greece,Non-communicable diseases,2021,31018.12743
Greece,Other COVID-19 pandemic-related outcomes,2017,0
Greece,Other COVID-19 pandemic-related outcomes,2018,0
Greece,Other COVID-19 pandemic-related outcomes,2019,0
Greece,Other COVID-19 pandemic-related outcomes,2020,43.60683784
Greece,Other COVID-19 pandemic-related outcomes,2021,101.0639036
Greenland,"Communicable, maternal, neonatal, and nutritional diseases",2017,1949.474784
Greenland,"Communicable, maternal, neonatal, and nutritional diseases",2018,1919.096797
Greenland,"Communicable, maternal, neonatal, and nutritional diseases",2019,1883.296195
Greenland,"Communicable, maternal, neonatal, and nutritional diseases",2020,1921.056859
Greenland,"Communicable, maternal, neonatal, and nutritional diseases",2021,2806.046803
Greenland,Injuries,2017,6430.638147
Greenland,Injuries,2018,6340.753193
Greenland,Injuries,2019,6265.612942
Greenland,Injuries,2020,6282.215712
Greenland,Injuries,2021,5926.153619
Greenland,Non-communicable diseases,2017,26043.08893
Greenland,Non-communicable diseases,2018,26136.34567
Greenland,Non-communicable diseases,2019,26284.42008
Greenland,Non-communicable diseases,2020,27275.5553
Greenland,Non-communicable diseases,2021,26258.67011
Greenland,Other COVID-19 pandemic-related outcomes,2017,0
Greenland,Other COVID-19 pandemic-related outcomes,2018,0
Greenland,Other COVID-19 pandemic-related outcomes,2019,0
Greenland,Other COVID-19 pandemic-related outcomes,2020,4.63E-07
Greenland,Other COVID-19 pandemic-related outcomes,2021,658.0185469
Grenada,"Communicable, maternal, neonatal, and nutritional diseases",2017,3877.171192
Grenada,"Communicable, maternal, neonatal, and nutritional diseases",2018,3524.348503
Grenada,"Communicable, maternal, neonatal, and nutritional diseases",2019,3515.364375
Grenada,"Communicable, maternal, neonatal, and nutritional diseases",2020,3461.23862
Grenada,"Communicable, maternal, neonatal, and nutritional diseases",2021,8854.432364
Grenada,Injuries,2017,2640.364116
Grenada,Injuries,2018,2681.616237
Grenada,Injuries,2019,2643.087604
Grenada,Injuries,2020,2625.051714
Grenada,Injuries,2021,2599.421422
Grenada,Non-communicable diseases,2017,25234.72347
Grenada,Non-communicable diseases,2018,25625.5587
Grenada,Non-communicable diseases,2019,26081.52192
Grenada,Non-communicable diseases,2020,26505.31968
Grenada,Non-communicable diseases,2021,26585.11613
Grenada,Other COVID-19 pandemic-related outcomes,2017,0
Grenada,Other COVID-19 pandemic-related outcomes,2018,0
Grenada,Other COVID-19 pandemic-related outcomes,2019,0
Grenada,Other COVID-19 pandemic-related outcomes,2020,2.52E-07
Grenada,Other COVID-19 pandemic-related outcomes,2021,2005.177213
Guam,"Communicable, maternal, neonatal, and nutritional diseases",2017,3541.342363
Guam,"Communicable, maternal, neonatal, and nutritional diseases",2018,3527.160496
Guam,"Communicable, maternal, neonatal, and nutritional diseases",2019,3481.921981
Guam,"Communicable, maternal, neonatal, and nutritional diseases",2020,5053.315465
Guam,"Communicable, maternal, neonatal, and nutritional diseases",2021,5384.697925
Guam,Injuries,2017,2909.125743
Guam,Injuries,2018,2893.608254
Guam,Injuries,2019,2814.255099
Guam,Injuries,2020,2566.30504
Guam,Injuries,2021,2421.254008
Guam,Non-communicable diseases,2017,22961.24941
Guam,Non-communicable diseases,2018,23595.9686
Guam,Non-communicable diseases,2019,23826.4874
Guam,Non-communicable diseases,2020,22511.50257
Guam,Non-communicable diseases,2021,22831.12318
Guam,Other COVID-19 pandemic-related outcomes,2017,0
Guam,Other COVID-19 pandemic-related outcomes,2018,0
Guam,Other COVID-19 pandemic-related outcomes,2019,0
Guam,Other COVID-19 pandemic-related outcomes,2020,11.74083225
Guam,Other COVID-19 pandemic-related outcomes,2021,663.8569273
Guatemala,"Communicable, maternal, neonatal, and nutritional diseases",2017,7944.375883
Guatemala,"Communicable, maternal, neonatal, and nutritional diseases",2018,7652.940459
Guatemala,"Communicable, maternal, neonatal, and nutritional diseases",2019,7429.376476
Guatemala,"Communicable, maternal, neonatal, and nutritional diseases",2020,8581.668323
Guatemala,"Communicable, maternal, neonatal, and nutritional diseases",2021,9877.129893
Guatemala,Injuries,2017,5348.115962
Guatemala,Injuries,2018,5508.189323
Guatemala,Injuries,2019,5517.878751
Guatemala,Injuries,2020,4756.441113
Guatemala,Injuries,2021,4595.267881
Guatemala,Non-communicable diseases,2017,17816.7121
Guatemala,Non-communicable diseases,2018,18078.53662
Guatemala,Non-communicable diseases,2019,18415.98532
Guatemala,Non-communicable diseases,2020,18056.20106
Guatemala,Non-communicable diseases,2021,18176.06198
Guatemala,Other COVID-19 pandemic-related outcomes,2017,0
Guatemala,Other COVID-19 pandemic-related outcomes,2018,0
Guatemala,Other COVID-19 pandemic-related outcomes,2019,0
Guatemala,Other COVID-19 pandemic-related outcomes,2020,641.246308
Guatemala,Other COVID-19 pandemic-related outcomes,2021,1724.240606
Guinea,"Communicable, maternal, neonatal, and nutritional diseases",2017,42057.89592
Guinea,"Communicable, maternal, neonatal, and nutritional diseases",2018,40028.506
Guinea,"Communicable, maternal, neonatal, and nutritional diseases",2019,37588.52163
Guinea,"Communicable, maternal, neonatal, and nutritional diseases",2020,38064.18434
Guinea,"Communicable, maternal, neonatal, and nutritional diseases",2021,35442.91769
Guinea,Injuries,2017,4413.479258
Guinea,Injuries,2018,4251.717196
Guinea,Injuries,2019,4041.465584
Guinea,Injuries,2020,3884.778464
Guinea,Injuries,2021,3618.249258
Guinea,Non-communicable diseases,2017,18342.2199
Guinea,Non-communicable diseases,2018,17984.52045
Guinea,Non-communicable diseases,2019,17565.89415
Guinea,Non-communicable diseases,2020,17274.54347
Guinea,Non-communicable diseases,2021,16868.01243
Guinea,Other COVID-19 pandemic-related outcomes,2017,0
Guinea,Other COVID-19 pandemic-related outcomes,2018,0
Guinea,Other COVID-19 pandemic-related outcomes,2019,0
Guinea,Other COVID-19 pandemic-related outcomes,2020,1220.516248
Guinea,Other COVID-19 pandemic-related outcomes,2021,2546.142741
Guinea-Bissau,"Communicable, maternal, neonatal, and nutritional diseases",2017,32026.65831
Guinea-Bissau,"Communicable, maternal, neonatal, and nutritional diseases",2018,31172.11074
Guinea-Bissau,"Communicable, maternal, neonatal, and nutritional diseases",2019,29976.54849
Guinea-Bissau,"Communicable, maternal, neonatal, and nutritional diseases",2020,32401.86027
Guinea-Bissau,"Communicable, maternal, neonatal, and nutritional diseases",2021,29592.64021
Guinea-Bissau,Injuries,2017,5515.219947
Guinea-Bissau,Injuries,2018,5307.154414
Guinea-Bissau,Injuries,2019,4986.331903
Guinea-Bissau,Injuries,2020,4865.632115
Guinea-Bissau,Injuries,2021,4701.48002
Guinea-Bissau,Non-communicable diseases,2017,18381.57974
Guinea-Bissau,Non-communicable diseases,2018,18099.28503
Guinea-Bissau,Non-communicable diseases,2019,17826.96118
Guinea-Bissau,Non-communicable diseases,2020,17688.72469
Guinea-Bissau,Non-communicable diseases,2021,17370.29296
Guinea-Bissau,Other COVID-19 pandemic-related outcomes,2017,0
Guinea-Bissau,Other COVID-19 pandemic-related outcomes,2018,0
Guinea-Bissau,Other COVID-19 pandemic-related outcomes,2019,0
Guinea-Bissau,Other COVID-19 pandemic-related outcomes,2020,1188.488194
Guinea-Bissau,Other COVID-19 pandemic-related outcomes,2021,2224.705939
Guyana,"Communicable, maternal, neonatal, and nutritional diseases",2017,8929.70162
Guyana,"Communicable, maternal, neonatal, and nutritional diseases",2018,9063.109183
Guyana,"Communicable, maternal, neonatal, and nutritional diseases",2019,8501.38491
Guyana,"Communicable, maternal, neonatal, and nutritional diseases",2020,9971.809482
Guyana,"Communicable, maternal, neonatal, and nutritional diseases",2021,13259.01738
Guyana,Injuries,2017,6179.049989
Guyana,Injuries,2018,6072.561546
Guyana,Injuries,2019,5996.578136
Guyana,Injuries,2020,5924.912081
Guyana,Injuries,2021,5767.722542
Guyana,Non-communicable diseases,2017,26300.7164
Guyana,Non-communicable diseases,2018,26346.9511
Guyana,Non-communicable diseases,2019,26113.7272
Guyana,Non-communicable diseases,2020,26283.38745
Guyana,Non-communicable diseases,2021,26284.54893
Guyana,Other COVID-19 pandemic-related outcomes,2017,0
Guyana,Other COVID-19 pandemic-related outcomes,2018,0
Guyana,Other COVID-19 pandemic-related outcomes,2019,0
Guyana,Other COVID-19 pandemic-related outcomes,2020,951.594739
Guyana,Other COVID-19 pandemic-related outcomes,2021,2836.165476
Haiti,"Communicable, maternal, neonatal, and nutritional diseases",2017,20198.73019
Haiti,"Communicable, maternal, neonatal, and nutritional diseases",2018,19461.77361
Haiti,"Communicable, maternal, neonatal, and nutritional diseases",2019,18895.18007
Haiti,"Communicable, maternal, neonatal, and nutritional diseases",2020,20026.63694
Haiti,"Communicable, maternal, neonatal, and nutritional diseases",2021,20118.3407
Haiti,Injuries,2017,7126.904109
Haiti,Injuries,2018,7083.709974
Haiti,Injuries,2019,7095.993499
Haiti,Injuries,2020,6912.530485
Haiti,Injuries,2021,8153.453687
Haiti,Non-communicable diseases,2017,24527.39237
Haiti,Non-communicable diseases,2018,24518.01048
Haiti,Non-communicable diseases,2019,24540.113
Haiti,Non-communicable diseases,2020,24554.32358
Haiti,Non-communicable diseases,2021,24534.25687
Haiti,Other COVID-19 pandemic-related outcomes,2017,0
Haiti,Other COVID-19 pandemic-related outcomes,2018,0
Haiti,Other COVID-19 pandemic-related outcomes,2019,0
Haiti,Other COVID-19 pandemic-related outcomes,2020,1512.157805
Haiti,Other COVID-19 pandemic-related outcomes,2021,3374.603078
Honduras,"Communicable, maternal, neonatal, and nutritional diseases",2017,4901.815694
Honduras,"Communicable, maternal, neonatal, and nutritional diseases",2018,4683.89453
Honduras,"Communicable, maternal, neonatal, and nutritional diseases",2019,4604.146197
Honduras,"Communicable, maternal, neonatal, and nutritional diseases",2020,6850.922333
Honduras,"Communicable, maternal, neonatal, and nutritional diseases",2021,8053.792771
Honduras,Injuries,2017,4411.325553
Honduras,Injuries,2018,4754.090102
Honduras,Injuries,2019,4813.26267
Honduras,Injuries,2020,4485.571534
Honduras,Injuries,2021,4186.224268
Honduras,Non-communicable diseases,2017,18037.37484
Honduras,Non-communicable diseases,2018,18027.07755
Honduras,Non-communicable diseases,2019,18060.62191
Honduras,Non-communicable diseases,2020,18327.00036
Honduras,Non-communicable diseases,2021,18376.39121
Honduras,Other COVID-19 pandemic-related outcomes,2017,0
Honduras,Other COVID-19 pandemic-related outcomes,2018,0
Honduras,Other COVID-19 pandemic-related outcomes,2019,0
Honduras,Other COVID-19 pandemic-related outcomes,2020,683.0541031
